user_id,group,covariate_1,covariate_2,target_metric
72,B,9.928347921780096,56.09526045208601,72.67128877958443
73,A,13.129287311628012,34.446262661587575,87.6158837603454
74,B,4.760509791820511,52.00845093115709,53.96319350911259
75,A,11.643805008750448,51.00791072644806,77.85226854457069
76,B,10.174094136476343,50.412874555874396,77.45540326592642
77,A,9.401985299068265,60.37158898658243,76.80195655740934
78,B,10.183521553071005,53.344385148485216,86.11771391865025
79,A,6.024862170798214,64.78071898356444,58.94811584437224
80,A,9.560656224324976,40.064104844059635,66.52560851153292
81,B,10.714225143023492,51.35924567218348,69.57040052610289
82,B,12.955788089483033,50.844667863899474,100.87508834498279
83,B,8.963459563452705,39.3074550624492,61.118684133387774
84,B,8.383012794213625,59.56295002091346,75.33109330272075
85,A,8.996485912830927,73.24673305852818,81.0987569448094
86,B,11.830804235404148,49.82993925516169,85.57898597068488
87,A,10.657502219319369,55.050210882737666,84.86192646232006
88,B,8.940479592465923,50.84518475815327,80.48130264292442
89,A,11.026534866226712,42.864153300928244,77.82221933130764
90,A,10.194155098696081,31.792397221979837,70.14236419262295
91,A,11.937289981065778,42.94226516904635,82.80204017348727
92,B,8.595893812245295,36.08041619048269,68.10733427612095
93,B,9.344675706804464,67.04102078059118,79.92930702688628
94,A,9.215783693735684,48.84890306076761,75.8803227711443
95,A,7.072970103735763,46.54080670952829,64.18775320167988
96,A,10.592240554129152,58.89153824787806,87.81965693799934
97,A,10.522110544359778,38.782488971441126,68.70105787083706
98,A,10.010226913284923,42.331359619954476,70.3751262052159
99,B,9.530825733249705,50.68072269248621,76.19182495639382
100,A,7.1692585158991715,60.287689914234804,59.13592731246823
101,B,9.158709354469282,55.01685045168788,83.27657303862043
102,B,9.31457096694646,52.48325142515882,74.75309787980083
103,B,8.395445461556761,50.78117735236016,70.78745542198749
104,A,9.677428576667982,54.002358555267755,72.50329996233778
105,A,10.808101713629076,52.016529051292544,73.41438529695654
106,A,13.77237180242106,39.70027725223064,85.69184821084677
107,A,10.349155625663679,50.46079221633151,78.0721951746521
108,B,10.515100781445527,39.26311341082248,77.57420467640733
109,B,9.851108168467666,50.81082542900824,77.46991125985606
110,B,6.1624575694019175,45.19352058511758,57.14266822077813
111,A,9.946972249101567,75.39381622782861,85.74663748601525
112,A,10.120460419882052,49.601056162482884,77.88407301187884
113,A,14.926484224970572,35.95760433738411,100.02538762547447
114,A,9.615278070437755,48.658197893230756,75.9294365109991
115,A,10.603094684667225,55.19358745637888,84.65997659279027
116,A,9.930576460589513,66.73363946152523,84.48978403024334
117,B,7.6626439247609355,44.10547600061282,54.85018227611308
118,B,12.285645629030041,34.1757202597636,75.29275562187578
119,A,11.503866065373549,58.16837011430981,88.87789438734185
120,B,11.582063894086094,36.194012941003486,77.95263068113178
121,B,8.181225090410521,45.63844558492515,67.92456267687932
122,B,12.805588621872198,47.42379514489006,98.12195777102639
123,B,7.196297874415438,49.30366546699892,66.26350210172332
124,A,11.17371418760054,56.89164457074335,90.60882425208848
125,B,14.380911251619956,43.16365717713612,95.95979179402148
126,A,8.018927349738624,47.262707478332395,59.68991210043712
127,A,8.867404540794457,49.857296470506114,68.97634014315364
128,B,10.199302730175283,51.49597957518788,74.72074436987467
129,A,8.993048691767601,50.978271747079226,78.24585411623985
130,B,6.898673137867735,54.3600577522258,67.62534994812893
131,A,10.137125949612054,58.43839509641737,82.50738977941036
132,A,7.87539257254779,53.92634115650968,72.5198494521343
133,B,10.947184861270363,54.535855235092185,73.90356985128179
134,B,8.161151531532393,34.17776833253522,62.83533158064288
135,A,13.09986881003508,50.50227699165681,84.19725362448193
136,B,8.433493415327526,54.79507548001609,71.52872632431736
137,A,9.35587696758865,57.2894119457045,73.86555284845942
138,B,11.62703443473934,43.07649225766206,84.98210136301248
139,A,7.53827136713209,43.40960725111355,60.537096906022
140,A,10.45491986920826,44.258993247164014,81.12968183768226
141,A,12.614285508564857,55.36413899891343,87.74401123761793
142,A,6.785033530877545,60.33881054924208,67.64014487717519
143,A,10.36926771706461,45.92539892708398,75.6201541333592
144,B,10.519765588496847,59.07962313627049,75.96218816026172
145,A,11.56364574355462,51.23479809164594,78.84254547098091
146,B,7.526098578243836,48.757142228375635,63.25967383779616
147,B,7.359086773831447,47.88615770182031,68.29997496952603
148,A,11.043883131233795,57.46611364602157,86.27108776696534
149,A,10.593969346466372,53.2557781678707,73.76023169686363
150,B,10.500985700691754,72.75825427647638,90.18247450146116
151,A,10.692896418993952,41.477753570026756,84.29239112394829
152,A,8.639950556843019,55.181017020299755,71.34637796856926
153,B,10.464507394322007,44.70798990188487,75.03990404719049
154,B,10.586144946597363,41.30713013011356,78.0429880018247
155,B,8.571297163947264,49.89132862965028,73.61911553247131
156,B,13.731549022289514,51.37352479407036,94.06366577108246
157,B,10.947665841823575,79.18173555060092,98.84207085627551
158,B,7.617393005594703,48.15854184316798,62.521788466203475
159,A,11.31310721726766,38.69821270515317,79.51128044806208
160,B,8.050636659545358,52.73010717494386,69.46670267505515
161,B,11.574169207484903,29.253599624536317,76.90748498495714
162,A,12.317191158014808,49.08043217395734,82.3302541462152
163,A,8.358635363296578,50.160252822951605,62.76687130759441
164,A,11.926752258488644,57.94600382945212,93.33424973046625
165,A,10.825561853872996,59.73622249427847,83.59893860957675
166,A,11.64412031998898,44.96430381092282,82.12792721590311
167,A,13.793585965307894,48.49385985370067,91.68288261795722
168,B,9.509223767994259,42.33879169389329,75.20914855698616
169,A,8.492527671285021,38.71937445192306,58.78327568223835
170,A,8.220971140748954,53.098947793806346,66.97632340114353
171,A,8.368379430069123,37.26414451403401,64.40393347087827
172,A,9.845796581171792,45.85373099428137,78.02068689882097
173,B,10.682303949633287,40.048260401007624,72.81685349353683
174,A,10.553381598660039,55.496831862902596,90.31374383453091
175,A,11.654366498072047,68.01430099266489,93.84519145516076
176,B,10.026003783755813,36.98412017196669,65.40743769571873
177,B,12.907068154314633,31.469815171024315,84.11550860003516
178,B,9.470686333524087,48.751131146499326,71.8140011684528
179,A,15.440338333179238,50.15697795957758,104.45052308160086
180,B,11.251334695530012,52.18659306757298,84.13568877313486
181,B,8.285684887167434,45.53679484765655,66.56819031061617
182,B,7.858215003877776,47.99360701174568,60.72991164233099
183,A,10.96494483048637,53.67510410540603,86.61258235871668
184,A,9.553074429348298,60.40430892644839,72.18688977421053
185,B,11.428000988184184,30.449512296817172,68.82093661230454
186,A,10.94647524914709,46.310605609685375,79.72448079631558
187,A,9.854342174686254,52.13808793941063,83.35497607902643
188,A,8.30641256386319,40.82023895389264,60.17921681094024
189,A,6.970305550628271,67.311696317673,72.01223752549768
190,A,9.106970095865957,43.64590119771263,72.72450196250382
191,B,11.712797588646945,49.58707312992717,89.43094669466865
192,B,10.428187488260408,55.56022096842291,80.36500647964509
193,B,7.508522442576024,44.087152111981055,56.13095468290028
194,B,10.346361851702364,31.534269521955828,58.46120619113295
195,A,10.770634759457673,45.71345473083467,75.39569866539374
196,B,8.232285127597734,60.2944055592704,79.19906526043475
197,B,10.307450211891055,46.631048732148614,71.23194550171992
198,A,10.116417436892,41.53565698541021,74.85096491475895
199,A,7.714059404338753,59.256722095027214,63.44789541894801
200,A,10.715574720696566,46.692251039769474,77.45436200530176
201,A,11.121569052736469,44.89839186349783,81.59599926620635
202,B,12.166102486350553,51.4945608966331,85.28031569587718
203,A,12.107604104069805,57.70750209618787,90.24419497192753
204,A,7.244661264085818,73.81713531732547,71.05641729546518
205,A,8.124349920169754,58.27236107657423,73.28367343382676
206,A,11.03007053441732,61.59839966388344,87.1261383464515
207,A,11.027571901824418,44.940338010121444,77.89056688632914
208,A,11.030095372612095,39.741318940305234,82.81288613392299
209,B,17.70546298130944,50.62331349619123,119.15050236648433
210,B,11.141781021386334,51.07169915259596,79.79299535259821
211,B,12.271131280361198,39.214872586354026,82.5337731909942
212,A,11.908003526986406,48.24705470095987,83.28405106001367
213,A,11.302782502611596,53.99317601719131,83.91209838477968
214,B,9.369461510719308,53.6039339501808,88.2718209117244
215,B,11.517938440986534,55.042878533842725,88.96539093540902
216,B,8.454349570924856,52.90964730137443,60.54705865478762
217,B,9.526362786519982,44.929913407299445,69.3827757776648
218,A,9.029272904341793,44.86099373351157,57.91500095098571
219,B,10.163748278772646,38.01048602006124,70.17499311866464
220,A,14.629317133347017,67.84775039185095,97.13390971402842
221,A,6.265469614816503,50.13450364619293,52.036647541836835
222,A,11.372520380749027,47.75146944205148,73.13472897660027
223,B,6.774568257620697,40.71207918547541,58.149681770678576
224,B,9.056136268421133,79.35657902327779,86.96166766688896
225,B,12.177901193934733,39.26671967777104,84.03767734605285
226,A,10.128560038190926,45.71152074393927,72.97580362008163
227,A,7.844510444141388,54.15836836286061,59.330247651115165
228,B,8.569392581480063,56.00212965744278,75.41563458239538
229,A,11.35919549786935,59.579320552156844,96.19676056677244
230,B,8.539266736565727,68.07608507769262,80.78043911470769
231,A,10.43291717916395,55.06157655460712,77.56575117653549
232,A,10.091143679807628,39.439692000333324,63.03522851867758
233,A,8.696799304788366,47.430548748782186,62.658936044533085
234,A,14.28788817865065,53.07832372513885,100.24380103868297
235,A,11.267838044636022,70.68226041505824,97.0459105647061
236,A,5.949714826684786,36.02194521575703,49.06387761491232
237,A,10.372908629538856,62.025765052252275,86.87686212235033
238,B,8.676427070463223,51.79914369546417,74.82009842018442
239,A,11.704866669592448,58.37830535229481,90.24615798103923
240,A,8.4149585231346,48.98005283364068,63.27245105618705
241,B,9.770527117066202,41.575673698736736,72.51008999457514
242,B,11.009974557960915,57.50872779401332,81.56234766740054
243,B,11.731510388340244,56.54431027105621,89.01685184201983
244,B,7.599407185888447,59.72056965739722,71.51163841347541
245,A,9.330997528318104,49.866953646213645,79.98238350163163
246,A,9.050109377678087,44.001779766801505,60.70277689995303
247,B,8.693341534852577,34.412130049761586,65.0803108541002
248,A,13.530908480562193,58.19373268139407,104.15759170162596
249,B,10.80996342192191,54.23889482443986,86.96350335102346
250,A,7.478232091329909,40.342173671360406,61.72697450645495
251,A,11.835723894109552,44.614263267033756,84.42422561340369
252,A,14.244312394025266,45.332411880485594,100.3794403592462
253,A,12.064930521102294,35.170155680175824,72.47233960503755
254,A,6.961260068091973,41.82317603394866,48.788255027582956
255,B,9.031531854267497,38.661696431936456,66.45683678497943
256,A,12.533822298373245,45.87520988112063,74.80090591456799
257,A,8.584661068762438,42.61302501670437,70.38304687305443
258,A,10.887638856292456,33.72995079133251,77.40674565460574
259,A,11.549268106858673,70.22590230569482,90.69253891171813
260,A,8.146139056843834,62.52540731029231,70.13954595606279
261,B,9.8809492878764,42.209805784800146,72.14791195602872
262,A,3.517465319861855,52.7242139665361,44.20953683477543
263,B,7.951224717331421,54.17465089821295,69.47931863173501
264,A,9.49486369721368,61.91085854773477,81.2209082943273
265,A,7.504433636070301,41.81394973339921,57.56601128200872
266,B,13.26482260786327,60.92106783982426,103.50061347661743
267,A,7.139717244078735,44.52094695793065,60.18879858498552
268,A,9.119911026606033,36.641375958313866,60.88542588282392
269,B,10.261481154572182,57.24136559314497,88.60365190845388
270,A,12.882546578132231,62.907584241224285,89.07524008066086
271,B,7.128275697641121,75.87908973530685,75.12009430175165
272,B,12.32632750430992,38.002747349097866,87.46759820147587
273,B,10.020466122039174,56.989196850807886,76.98156351103908
274,A,8.036982697904097,45.90198756206467,64.68368550438858
275,A,10.92420694852654,57.83358710524031,86.2545262802481
276,B,10.39811939114694,35.295104487687496,67.33552985967225
277,A,8.79956624568241,37.37230224301436,62.32159375194906
278,B,10.139604169980037,42.24125176833516,73.03612758302172
279,A,9.22937280627648,50.78964045668084,68.78299500056136
280,B,10.227034690502496,43.58918733461645,86.43814138007457
281,A,11.324261349042093,56.590543439134194,81.10104669755017
282,B,13.172033632290704,60.26894618257914,103.01929272308251
283,A,7.524369002346302,55.99577541245356,63.65572763355257
284,B,14.266066749312532,66.18787639660869,100.99109100044059
285,A,6.095824400954996,54.15826629455343,58.07232636782704
286,B,9.696429809928834,37.83103289659833,72.64313241988084
287,A,11.176634412969152,63.6337651353834,92.30260250786586
288,A,10.561983735470065,43.948437643940025,82.59546305259569
289,B,8.754600960358813,59.1041849968557,90.05132874989741
290,A,9.583755499285449,65.73734216555107,82.04001959798076
291,A,9.013998130682333,54.566880107303994,69.03796983793673
292,A,8.821270486111576,35.038411868353506,63.889929998709086
293,A,11.69920419404205,40.81787833490208,77.57389538562883
294,B,10.714030971930095,63.227444668851355,91.8137078433373
295,A,8.614180809478691,48.308773143571834,60.73946913735077
296,A,11.799199750866501,50.795735349421655,96.2355391410455
297,B,10.614599041753218,57.58824416163609,88.1473577634617
298,A,11.62572423767792,56.963228620803235,78.19021540981039
299,B,11.259257683847224,52.78799812385461,81.14514296958856
300,A,8.342009978155854,47.91331628779534,69.74711325524663
301,B,8.879637919606061,46.87331554267643,75.71656765022578
302,A,11.494587210246523,58.57898825291343,80.40124204152953
303,B,11.22074053086693,55.53569531067793,89.43667956183836
304,B,9.958196812071703,47.42699999382211,65.76778469395995
305,B,10.234654766617563,60.82112312993141,83.1371560706983
306,A,12.555329791576849,48.70965884870216,92.69171259275136
307,B,8.81685722232834,41.48337825665607,64.06839658945482
308,A,11.094194762340075,42.410293010966555,69.14150882149359
309,B,9.595614695132213,40.212591636902346,70.81544327600004
310,B,9.564637593545559,47.27589983396313,70.43754355153197
311,B,12.19755370397438,62.33724278336193,97.30418174188205
312,A,11.65083269797606,41.94904818969491,74.80205542363746
313,A,11.627019272001277,51.884757610181026,80.2142907168314
314,B,12.610957614308658,43.43310654372587,76.666329739025
315,B,10.042007683265519,47.39690958728563,76.75821676522781
316,B,11.363905942589927,34.89958788014748,75.46479896164038
317,B,9.379466486813088,47.79461770843463,66.85271793458239
318,B,10.648332704976884,48.06294620195038,80.24213019469506
319,B,9.73971389126463,55.402879440356955,83.53536067972232
320,B,10.193991929985437,52.232809132553705,78.00852449910928
321,B,11.190314050873827,38.01607875047955,78.30044437871878
322,A,8.363558633533055,60.84198244043543,73.6053406358088
323,B,14.184774551370921,52.10303040221995,92.95373882206978
324,A,7.987965237000596,51.98393517177487,76.21472287442839
325,B,7.571622774424536,49.90817646614861,62.457952954585565
326,A,12.316221747000135,44.8224255277778,87.27290250819094
327,A,11.583325387925871,52.17802339748726,87.85171502451823
328,B,11.24823963410431,54.75588435928582,84.9211647145857
329,A,11.25669101852856,32.53104308654445,75.5829517612132
330,A,9.97550645430617,44.61239162653904,73.41282419388233
331,B,8.205491257028337,47.45053029596411,59.66452264698671
332,B,10.151609116387453,52.56170605694278,77.37753510415823
333,B,8.645676576975777,61.93311005927126,73.1321834027442
334,A,11.950239466835502,42.28259185403218,78.58376805446295
335,B,9.705885236995723,45.02038153182158,66.51960106170623
336,A,8.349005606414977,44.8746588935345,69.81452606257228
337,B,9.357228316694012,41.98472409895459,77.7884669060144
338,B,10.82586290855125,46.528135048877374,84.28339694718697
339,A,8.87255089439205,57.708022199879714,79.56941169263582
340,A,8.355559208867136,39.461645046356544,59.785444382473166
341,A,10.487374422983825,54.27814395152903,76.39465991575345
342,B,10.489933142217446,32.98097769981665,67.047219326937
343,B,8.98611364925774,44.38662003557794,72.34420287886378
344,B,9.057923388763355,46.70510699782014,71.77748570844759
345,A,10.464099874715272,66.74859672914064,85.30868918015456
346,A,7.103831317005351,47.25197695247312,65.62088778224003
347,A,7.1850724512468895,27.987565265490815,51.94385165805657
348,A,8.563111557495128,30.011110931387503,53.62782506556647
349,B,9.573105696576306,50.34029586346681,71.63113226893645
350,A,10.621815131196009,56.13770855789909,84.5878964312003
351,A,12.950712433899104,53.75455857627253,96.83950572090477
352,B,11.71531924640404,51.675701058009906,89.172847922305
353,B,9.680122940073145,61.62259597505667,90.69635642725446
354,A,9.961967584194623,44.60408779262868,80.28691764594456
355,A,7.994941270724382,58.94910556026825,71.65443830800986
356,A,9.96297372801522,33.679851149735825,62.46189091753651
357,A,9.422682722159724,40.95052167061934,61.038736887449446
358,A,10.64543712067618,31.929586050681838,67.25506990364823
359,A,8.345538112895355,47.25154699330208,69.1195312932086
360,B,11.038693028482344,49.53738782733657,91.09539445263968
361,B,13.065477826005155,51.1410149222652,94.98513176321237
362,B,9.782479703086285,50.61883352887135,82.06542925102328
363,B,10.803423444197882,40.72446669188272,75.15281313599175
364,A,11.380287983422225,48.097591555867844,84.06408132118278
365,A,9.197559056228327,35.02553331394252,67.61734608549875
366,A,10.448184963620834,63.6322897513225,74.15909831450277
367,A,10.02518480156359,46.96373927101999,71.54059963144539
368,B,10.195352197097664,45.11113880956309,80.28083231165921
369,A,8.453980432289066,65.88940328444083,76.58694548184856
370,A,10.049020348517885,37.57753466450771,63.05129383408862
371,A,10.9959965824909,38.74412885968031,62.20143546365787
372,A,12.902287215590084,39.037796751314346,82.20143072709756
373,B,11.918541652170413,49.32128618300518,85.89542288788526
374,A,14.306364915023114,54.31631629637597,94.27036797416183
375,B,8.4653048742239,57.39675468117834,73.74032639684866
376,A,11.744641273441356,75.7199531749497,99.11511669084611
377,A,10.366684011476703,27.50567545799236,68.93969364001087
378,A,14.379605866435345,56.08735589124417,88.16211265313719
379,B,8.383403429289697,44.42869427427769,59.55993879454673
380,A,8.320556315638449,44.135848511112265,62.14759259197469
381,A,8.801214709111957,43.80227871746122,68.7680785594777
382,A,5.752208551380386,40.91230329192027,51.663364470612244
383,B,8.948489956638477,66.84524834603452,82.52442369559303
384,B,8.481734676892604,58.422973270139025,71.70307030968787
385,A,10.300787572952416,50.23195978557375,74.98175057099915
386,B,10.683511951554319,63.51015752487,83.5309921780979
387,A,13.752341678431772,34.874710347011245,90.04003420619372
388,A,11.9008476763721,36.69294868669074,73.24826878650799
389,B,8.846192688675194,28.220322678053122,64.59130675835038
390,A,8.203170657303284,43.00585459876712,63.558046776588206
391,A,10.983838343013012,51.61698526704753,80.50246195631306
392,B,7.359533585958715,51.02858577932334,61.02840882057292
393,B,13.662917531708707,51.49341911059881,89.2835879080223
394,B,12.358880241442574,35.88943168933918,78.50085326999223
395,B,9.061648695790591,58.03154742614022,74.67398284889863
396,A,6.573730941818244,52.39627518238998,47.221670742379956
397,A,12.707744748330827,57.330542814659985,91.2172193723108
398,A,9.770920309494764,31.07237822409948,69.01257749965359
399,A,12.475632623946924,53.1149085879779,91.77170694089293
400,A,6.811144682411266,38.12234760082473,50.63586783376116
401,A,8.801249954092455,46.026767474486384,67.2543149997816
402,A,10.010487399436366,55.34364898636383,74.94343864325374
403,A,10.093961187529484,50.91093606255913,76.66907763560546
404,B,9.099869057041513,41.48460020220681,75.94218450503114
405,A,11.245699864694998,50.06273156184418,86.10235911752146
406,A,7.864759141234812,34.68464684756357,59.270090658419605
407,A,9.715241029957413,61.50267395898296,76.86311756735995
408,A,10.240591263423799,47.94715980503749,78.92622818436193
409,A,11.028877668117499,61.185499442553265,77.30275330499886
410,B,11.42322975617778,44.73468312903957,80.22172293545422
411,B,7.750715816324262,44.76424011593417,66.05425623870815
412,B,6.931771658528755,42.35813213362154,61.5400304296933
413,A,12.555353643797018,58.76173931693075,95.50706032852918
414,A,10.664628023959184,42.90568842671524,76.250137779202
415,A,8.503026926886893,56.44595432415177,69.75948690109092
416,A,13.102303951045046,46.1754760233071,91.28913761601123
417,B,10.231349268585717,30.240367001083804,63.51262464053898
418,B,12.358594368127653,44.29685932213534,81.7180151852397
419,A,10.135036962820218,38.208917856371514,70.08831712458833
420,A,14.121495849763974,50.33902723682338,96.64298108077529
421,B,13.510681684886409,38.0959226432551,79.47329385323637
422,B,9.502071703041853,59.259751007146164,81.41596592352992
423,B,11.94314190190871,49.08924139646973,90.12397209737539
424,B,11.290751899170296,48.22404005241261,82.1793533347263
425,B,12.737263115064698,56.558921377875826,105.83810768068136
426,B,8.070153078839791,59.639069340758624,68.75562453300233
427,B,11.372102919996879,49.79901248230348,81.95458502420179
428,A,12.116848973699176,42.28799700450709,79.75290884011338
429,A,6.482521027153771,32.260303838878706,48.16181899875313
430,B,7.63348297466845,43.1395024296482,60.0935420233349
431,A,5.921535644479799,43.827877533520386,44.487564266134825
432,B,9.461186331110884,51.070574529922965,72.10847743933353
433,A,11.435084511591924,46.54853118861973,79.9615846733991
434,B,13.004714104192056,56.87932972051428,101.6060957915274
435,A,10.148189560839551,43.87016728729311,83.68724781470887
436,B,13.257231091142584,49.42958833147058,99.67831911070147
437,A,7.239797083570217,61.839874431968894,63.24202748547249
438,A,6.593235121289691,53.418252139549665,56.19625362309247
439,B,9.888904602206763,49.39962458311435,75.34769241504424
440,B,10.768130897878615,43.98055558064823,86.75372672398512
441,B,9.934610503811815,43.66768603285023,72.67977527457471
442,A,5.865115799920247,41.493867470480524,43.43497528215434
443,A,9.821759920974424,44.589931342171006,68.89787959119245
444,A,7.391060998990294,57.55665838744314,69.51891419777012
445,A,11.339345097660077,47.781117287077315,84.03698551631948
446,B,10.733196492193697,36.50226930618769,72.91603378160406
447,B,8.120240427345289,67.68169293059783,79.85912196982551
448,A,8.972266165326612,53.19965191145163,60.09529576962473
449,B,7.881572956222097,35.9305659948683,59.89229395370813
450,B,9.874641805453656,45.58151072759176,78.4673914979073
451,B,11.910284641002477,51.10886382828418,82.9415387433818
452,B,8.028547907328912,67.04592093297377,71.48400732065001
453,A,11.008093031035688,38.91887541741131,65.1676621000667
454,B,8.939484763255118,59.760407193559466,84.52710538710879
455,B,8.414254335475311,63.99486426972343,72.46793392713043
456,B,9.785939280090885,43.7134569492543,73.99164126439214
457,A,7.929515355161252,47.22486381139767,66.27959388892197
458,B,8.892701389305635,39.6369075262623,73.8423004553666
459,A,7.6042442148223035,47.96538858919695,61.234426498781815
460,A,13.929450265832779,49.63410025657069,91.76715248855714
461,B,10.070527103943457,56.59649998082371,81.51622375298192
462,B,8.600548984014829,60.90183471020447,81.87406365788782
463,A,10.427959821468445,42.519039353783526,72.54845612723008
464,A,9.77534390061834,30.326749357740056,59.265748774041356
465,A,9.558060800933555,49.78755220723758,64.98029106670975
466,A,11.22833340008685,52.935375299686406,76.50286772725133
467,B,11.51501542009461,52.49417687685042,90.14412302593159
468,A,8.938997704778945,46.73326752490956,66.45849990481544
469,B,8.84836351871064,51.247520996639345,68.82797354226932
470,B,9.449896605696711,65.15444808352248,78.24687095432508
471,A,5.39615767052883,53.817341689625096,54.31468849845761
472,B,6.969617875602896,46.26631574996916,58.783971784171136
473,A,12.733748534889049,44.99802182904004,84.80209287036901
474,A,13.289935427002568,48.301476423222695,97.3470349856779
475,A,9.501927920887244,66.36739961830641,88.38342082289759
476,B,11.153113926111534,48.166992904738024,73.79895771838169
477,B,10.622500309087073,49.80205655479292,81.65149347854661
478,A,16.157761616910477,45.17686429063697,99.4929297367639
479,B,12.239149822869154,60.98983357441965,92.44941033225012
480,B,9.744164817038467,69.59837254744674,87.06640228454917
481,B,8.088919118799149,54.50613049431389,68.63406125649809
482,B,6.787107359484855,50.827729037854255,62.50170071948957
483,B,10.406927271734446,50.367828331742345,82.58340155470299
484,A,8.487298509431394,26.15693211214254,56.98784260592984
485,B,7.155492580804651,57.451508642848175,63.26903570460922
486,B,8.706854231514946,51.341664159958434,68.05910520270233
487,A,7.83690399277121,54.28342050660725,59.1277037340695
488,B,13.37428327014513,42.88537805916295,86.04450389270353
489,B,11.763279513898901,46.15543121022908,93.70445498410169
490,B,9.984054717366766,45.88975063496827,70.90513103384174
491,A,12.959888277780053,60.21622984073039,88.94066224704636
492,B,10.154736615295237,46.212401633969066,77.47952320268458
493,B,8.277431597343472,70.82660322109798,78.24863580080705
494,A,13.046248154539315,54.308624190150375,91.40758668352564
495,A,11.077820087369318,37.243173400042686,81.05591696892839
496,B,7.925507691347088,48.71453706748043,68.73044036826748
497,A,9.619322643832783,43.48324877843584,67.18827294986446
